Metabolite,PC3_con1,PC3_con2,PC3_con3,PC3_con4,PC3_con5,PC3_con6,PC3_S1,PC3_S2,PC3_S3,PC3_S4,PC3_S5,PC3_S6
metab_185,68314.86606,67764.19924,58216.284,88278.73664,40496.10372,63607.34738,48804.9149,24473.13019,43757.01254,49553.60425,46652.20025,34710.69506
metab_186,775112.9689,887137.1962,743217.3865,844697.2368,778833.671,890877.6668,464280.3505,398362.9947,369816.2263,492213.3711,413120.581,519957.0042
metab_187,5385954.635,6182822.692,5305543.652,5668526.299,5732073.143,6756351.614,3453162.613,3190116.152,3241257.755,3964679.796,3266598.373,4190271.636
metab_188,136011.7908,183750.8771,155385.5802,159716.1386,171667.769,156349.2716,99524.39637,95656.42894,98595.72925,140449.2286,92974.05928,115724.6686
metab_189,232976.3451,248100.8176,243150.3229,216320.0186,248520.7642,274618.1165,135129.1687,109218.3847,131921.4243,134746.711,119393.3249,190910.6454
metab_190,4878041.326,5591116.554,4962132.404,5145367.794,5267586.551,6361560.654,3086950.566,2984943.691,2979287.879,3492122.016,2874896.367,3937020.285
metab_191,182976.7534,247279.4047,204099.6619,257215.5667,190660.524,294398.1319,147650.7415,117855.6937,115180.1052,161859.3921,122255.3149,179149.316
metab_192,184906.7515,291823.2762,219358.0806,236698.5541,241591.5053,332018.3772,109684.0248,82639.22523,124733.0842,165343.5369,108739.0539,137382.0101
metab_193,277941.1381,247422.7176,213551.712,254953.8357,265170.1418,275139.5176,200074.5621,158589.3814,149331.1956,235124.4202,157301.2528,206716.8935
metab_194,155476.1365,123361.2026,95299.95095,160410.5856,170324.4987,164870.8801,95814.62189,118279.5285,82704.65849,149956.3516,93048.48173,120885.9366
metab_195,45002.02756,11260.55384,8914.155763,30795.7987,21366.28642,29650.41138,49981.64017,29791.96285,18393.11487,95965.99071,19693.04958,28007.71213
metab_196,125413.0548,70371.2749,62120.81688,90561.87386,102467.8924,70981.02925,68099.57102,54551.24265,29042.68216,97797.90317,26260.22281,94403.14781
metab_197,505546.0963,331554.9147,323854.9226,351645.4696,392843.5761,328994.9732,279101.8317,246107.8066,296206.5674,439797.274,261942.5651,309789.2077
metab_198,398933.7782,290962.5403,294802.0622,271973.3558,388742.5263,267132.7067,180780.2978,229840.5189,211058.9888,329925.9385,211360.3832,277700.7395
metab_199,52851.19021,55474.0504,42979.32839,56854.08841,52951.72091,43056.67497,25080.62918,27003.30723,24337.72253,32427.55395,23605.15633,34052.77862
metab_200,362451.0079,390387.9329,357258.9838,367767.4059,377093.1034,392873.6615,225971.6783,218810.3422,223255.8797,275337.299,215750.1286,263837.4462
metab_201,5795514.595,6184786.023,5456592.699,5820889.258,6023589.49,6532321.131,3660827.323,3533382.537,3533915.733,4276526.291,3482184.312,4335073.733
metab_202,4341641.57,4662126.492,4083223.143,4438645.964,4468877.075,4948833.429,2816437.321,2718508.319,2736860.888,3340732.095,2675329.652,3339565.772
metab_203,3258452.441,2893646.326,2484827.706,2681177.155,2977675.284,2700316.261,2077868.477,2038450.811,2049241.235,2866770.468,1918414.513,2389989.468
metab_204,4579302.943,5274881.656,4479127.849,4772001.667,4835350.691,5570276.17,2926933.277,2774149.503,2838742.754,3450278.051,2773819.158,3613800.76
metab_205,214358.6415,146916.0378,132738.891,147165.3531,199991.2563,142598.885,103778.4164,131311.9059,134946.6639,201667.9139,122670.2161,134003.8149
metab_206,115911.7647,77031.44337,62919.24118,94481.72373,97608.07919,112807.7054,69035.4115,62723.67074,47143.33391,94820.9479,67418.82075,84935.38913
metab_207,239029.6763,121967.4057,85548.22063,145171.163,176455.4934,85882.0834,127027.81,134909.4303,161747.724,285457.0593,134488.6832,135235.432
metab_208,4742514.023,4335349.15,3683219.977,4030373.247,4340026.437,4123964.929,2898566.779,2769300.755,2872312.752,3943053.31,2756597.023,3307483.313
metab_209,1881556.091,1321469.726,1086954.415,1327039.183,1457776.414,1047221.776,1141089.805,1218301.363,1159366.978,2040276.483,1039372.004,1257146.701
metab_210,1122481.969,896932.1908,800539.1508,865599.7749,971234.6218,812843.0251,599498.3024,649235.9445,636304.7834,997454.8371,575623.6303,724182.6282
metab_211,532236.3743,378986.6331,301529.6496,323795.1546,417837.6003,265290.1821,314252.177,297764.7549,306421.7371,552323.6102,278165.3122,300985.1421
metab_212,287039.4717,128877.2514,145155.9844,164810.9188,191604.5692,116321.3637,111122.3335,177749.8538,123504.6389,324597.0588,155020.6762,152243.7384
metab_213,294455.0854,231357.5019,255093.1419,220985.8504,247466.7198,229347.8694,151847.7578,150271.4972,151229.5205,228640.8133,171678.3797,234280.9178
metab_214,210734.9896,164523.885,80089.31419,154118.7458,191945.0895,106126.1264,103883.9353,149856.0596,100578.4037,204190.1726,121124.4976,134897.7474
metab_215,1091312.314,836265.3389,721633.7935,820011.3416,902438.9936,808564.4497,566924.804,672108.1796,594000.9075,1018054.697,580257.0898,691046.2023
metab_216,4253670.058,4037193.889,3359202.706,3817996.932,4046308.366,3885246.085,2573066.692,2556768.28,2504446.121,3486454.866,2359263.073,3101164.373
metab_217,978978.6651,849168.9231,657515.6468,677691.3635,786223.6749,690240.8657,531741.1197,507296.7319,505555.815,857883.5306,470076.8121,644802.5812
metab_218,4897.648579,0,4673.459601,0,0,0,6637.38093,9457.478785,0,23217.73396,4560.923952,0
metab_219,899033.1416,719692.1989,620016.5192,714883.1328,804896.718,593387.8006,434813.6215,564570.7977,433755.9427,691973.1582,470105.6678,596069.7122
metab_220,83020.26725,29482.85293,0,33402.29786,10301.1737,20941.75836,39868.16786,49175.25378,31984.07331,55975.68517,15048.7761,47937.67539
metab_221,3104470.545,2952200.951,2405375.503,2796344.607,3102772.118,2831956.396,1846346.572,1863910.607,1853852.362,2573724.159,1830022.979,2307644.234
metab_222,1317055.569,883762.2758,729360.6818,980170.0348,1070981.111,796333.1199,821450.5445,825957.474,780023.5041,1438062.729,747664.4829,922682.0658
metab_223,143672.6903,166117.8507,83789.98699,152856.6231,181294.7864,199335.4757,104335.7226,77228.34703,99253.7694,117643.6295,80365.16556,119985.3018
metab_224,355773.9102,239669.8812,151463.1384,217389.4233,266254.9842,204945.9082,149243.9418,243916.0237,154735.2476,270258.4955,190431.5067,225286.7393
metab_225,98510.95058,96993.97264,75389.68172,84524.56567,86118.01574,85531.67763,19448.32024,50301.75363,47633.30111,83775.87436,45895.24853,48510.97799
metab_226,70865.32182,82208.0418,14767.39106,14786.32999,59823.33602,25637.49201,49031.86811,59679.17897,31407.32325,180132.9305,7491.295074,30727.41542
metab_227,0,0,0,0,0,0,29196.63794,0,9907.024681,0,9107.226907,22771.88066
metab_228,583836.9235,527306.8915,461457.7726,513602.9277,557903.3118,484907.2072,395920.6875,399118.6479,388742.2634,552216.4952,369975.3171,443564.8172
metab_229,3765134.042,3462290.789,3081575.829,3365253.155,3601557.765,3170804.647,2476657.279,2557395.863,2479169.894,3445488.598,2391702.099,2804502.651
metab_230,2642.100504,5031.67998,5963.985044,4782.124615,6758.444483,4762.860079,2158.105499,2547.25378,1671.297177,3391.57852,2687.866848,4467.047486
metab_231,2320166.347,2046715.146,1763763.863,1957089.438,2171310.495,1915037.32,1473003.608,1482955.814,1458044.317,2012778.018,1405116.849,1673003.427
metab_232,3978087.605,3531161.838,3059942.835,3480268.444,3770289.672,3293368.385,2438891.28,2560242.951,2457560.192,3494826.148,2352307.86,2828581.658
metab_233,218932.5133,136361.821,141462.7632,146612.9013,193477.5918,101251.9801,151643.5016,168865.4083,144855.5487,289219.0785,126808.9705,152513.181
metab_234,922795.1609,679963.7682,585345.6326,663180.2011,774034.4071,557432.3621,601108.2232,620161.3761,589571.9413,984830.5943,528730.2286,606600.7369
metab_235,1045686.719,818675.7406,656173.1095,763490.4604,882602.0696,629182.6794,660904.2286,689259.5249,642766.2717,1111110.139,611939.1805,717347.713
metab_236,1379297.319,913595.4072,759390.419,932209.2398,1014802.479,746004.1881,839295.5382,912364.9605,857591.4803,1389821.819,719384.1137,856983.6453
metab_237,234454.5343,146324.5517,161406.7594,174964.5117,179544.5167,119505.0199,133117.3622,183560.5527,167564.946,322810.4457,131491.5199,142134.5762
metab_238,30913.19862,15150.52577,5552.717246,20909.7127,39316.29317,19646.9131,12640.46147,17672.99717,19401.26394,40095.2404,27319.67834,25555.24741
metab_239,16241.16755,6297.304015,0,0,7012.434576,0,3526.526904,10908.35293,14763.43772,15122.50769,4060.820919,5188.034684
metab_240,87113.36488,47696.128,78604.61447,46470.59892,45003.99788,39899.13817,60933.68196,47542.43993,37398.3124,82010.33497,56585.45165,48486.89116
metab_241,12753.00079,0,0,0,20802.04092,7522.613669,22238.84989,0,21577.22325,19347.53918,11033.86349,0
metab_242,320998.7551,119242.1266,118673.3806,146418.6904,166175.0611,89214.61721,137950.0417,158270.4293,153648.7133,359589.6055,123440.3822,182760.6835
metab_243,354136.1421,159176.3828,171478.9051,175854.0951,274685.1966,65468.15444,175493.2134,198528.0584,198004.0908,427406.1566,185491.7107,188943.8717
metab_244,0,8411.644971,0,9697.948564,39983.78633,13326.96608,24753.38545,33125.03144,17649.81493,46722.24135,15634.80016,15016.56528
metab_245,248983.4202,232025.8875,210852.0216,220263.4624,245991.6908,212580.1689,172459.39,175227.329,175476.4967,241663.7672,166711.5652,191899.1844
metab_246,122364.1015,99528.3515,77871.69399,81455.57166,100751.528,75971.52567,81741.28155,89979.26814,84926.02036,146524.6468,82270.87589,90642.64717
metab_247,108944.35,91381.2234,74240.99339,84545.2467,110792.1012,75876.82104,80049.30966,89585.57275,86369.74096,128927.3579,69816.89226,84210.37664
metab_248,75309.0255,62265.32071,40759.97224,51160.18255,58634.78226,40132.33237,38834.98057,52337.54472,51299.51972,78934.65147,42124.55295,50368.22793
metab_249,16407.78632,21112.07799,17045.92027,24221.24899,29587.3886,34413.86369,15474.43549,9498.527564,5004.723313,6082.723367,12339.2807,17600.55181
metab_250,16920.01487,17662.9691,25992.51368,24037.90247,12872.05703,33734.18983,4767.725294,7469.106403,14051.38753,0,0,5877.759302
metab_251,196300.011,133075.9965,126506.0226,149967.0492,147129.8723,101320.1974,143917.9395,143892.1643,137520.4527,257558.6176,125497.6051,116832.9347
metab_252,12515.88775,25867.19948,11248.31046,9844.583159,0,20084.34876,10143.65755,0,8006.473075,11471.65065,0,9155.640647
metab_253,16155.34811,88919.1519,33780.62671,32069.57359,43076.20229,63886.85581,25064.67844,44598.30456,24810.61781,23255.59297,51281.76242,28245.33418
metab_254,44201.8796,30183.7314,47969.48411,45589.98255,32158.43248,33224.03608,24357.11347,46901.46789,15875.42059,12779.78952,27289.53323,50217.03881
metab_255,259608.0812,203663.7727,179359.4718,204797.635,225463.6111,165994.8075,178440.1469,199048.9296,179275.6588,291263.0194,164856.5427,198486.7826
metab_256,147875.1194,92891.13576,72843.59666,88391.17609,121880.3867,67031.22453,88924.66111,107095.5589,95434.84007,180310.2007,82380.14967,101125.0675
metab_257,21094.52597,38720.00772,36095.28363,33573.27451,38255.95339,47218.70274,8554.147854,9801.395389,14636.90326,15004.18742,17338.15235,41315.27938
metab_258,50436.08813,56137.0259,33067.03516,40464.46541,40639.33076,17191.03163,30076.61676,37266.41083,23166.10109,41025.93141,27138.06864,34573.87425
metab_259,37016.8206,35707.50585,38635.32786,51294.25373,47621.73497,29960.52662,4496.781697,23028.83061,6875.375071,8690.520142,7362.886589,27598.24755
metab_260,79480.93339,91545.44555,62851.61892,93649.93051,72303.0545,71870.39235,46216.43639,54690.595,41689.64541,43575.3297,27600.53552,46124.52889
metab_261,83382.97092,50985.75849,51970.70009,51308.87653,47204.32446,23843.88934,51275.63114,41475.20935,39404.78058,58820.22211,42044.07284,50601.31329
metab_262,88168.92685,85266.85667,104803.959,96566.63447,68172.55981,104972.9394,58378.2781,56152.5107,48584.30583,63842.51543,76949.11966,60011.98542
metab_263,104496.1022,99394.70655,86416.81679,130015.313,109980.7109,114230.4157,98392.45457,134182.2289,100327.9585,119602.1026,91832.36154,86493.23438
metab_264,8021.042989,0,0,0,37.97350301,0,87.92664108,0,0,0,8330.705263,7731.484079
metab_265,266447.8301,351116.8704,278939.1487,321089.6691,331401.7872,337677.2218,164319.6167,172128.1279,159931.2841,184163.4369,171245.8228,210316.0697
metab_266,6705.712669,12201.02295,0,24296.18306,7654.81476,0,7336.930359,49.4966928,6322.362332,8695.956608,0,0
metab_267,523.5440968,0,0,0,533.5204019,56.2493734,802.9727262,301.3565853,331.6702118,1137.633999,0,721.2996972
metab_268,105236.7848,89686.14617,54529.97049,79915.26894,112863.7168,48254.86349,43566.94683,79407.17337,71205.27689,108483.7072,64961.63707,62268.10002
metab_269,51319.13113,94814.73903,77028.3933,94817.85632,59293.84167,102100.5383,35579.70472,37097.29306,47828.11582,31385.72612,37306.90051,58207.34169
metab_270,144945.5125,128598.0013,95723.15945,144455.2032,130778.6973,153511.1375,99709.77793,72046.39565,74480.13977,93958.0058,105107.8814,101106.6474
metab_271,90446.99732,89636.08168,91442.57986,80631.01649,89269.20117,72020.03768,32560.26333,69305.7344,57370.40479,96958.6951,77339.35271,57544.0239
metab_272,37284.68857,43296.0622,25885.51748,49794.49909,40568.22049,46030.80855,22755.71365,23241.67374,24760.46091,8302.232187,23577.07992,35245.06739
metab_273,61550.66489,89860.62544,89353.82352,89364.93707,70524.75063,94986.84175,35377.52674,9900.996151,38831.19534,12172.35956,42767.98497,47335.02913
metab_274,167962.1652,128165.5912,143171.3749,121020.9083,132469.8776,147656.1674,73586.54742,87105.61435,96239.39396,73648.20837,67346.79384,125857.0094
metab_275,82418.34174,105604.5235,50307.74449,72885.61083,65573.29344,29011.36825,52847.13418,80667.2545,40280.13565,81413.60148,49164.16944,76969.04707
metab_276,106608.807,112387.8868,60359.91717,159812.2965,88708.3745,169209.4342,68668.29298,61666.998,88930.35819,68122.19544,64801.83273,73473.09654
metab_277,16684.30852,0,0,0,0,0,10436.01973,0,26890.77462,0,0,8026.47483
metab_278,172754.202,108045.1434,20268.21973,61566.2667,97713.59358,88367.93375,87564.87836,84454.34441,58532.69297,98822.39346,94244.93016,98916.58009
metab_279,80360.49136,140859.2532,71762.07168,56301.0613,86033.80918,108848.2433,62134.20335,43727.69564,49869.50609,57775.58833,47473.58905,50671.10226
metab_280,127829.1121,38443.59367,60587.7085,76000.81733,85466.11925,46594.39049,35605.52135,35889.9288,38261.95004,78211.78979,54349.08859,47062.30509
metab_281,65873.26663,47594.74142,42217.71096,24438.18628,59329.53394,72744.34953,30988.07148,16941.89372,18657.9744,12511.73507,21330.02199,28709.00291
metab_282,70079.6092,65090.65473,27447.18393,45996.3881,71407.5628,10656.34901,29879.52163,39024.42963,60864.44785,50855.89415,39039.32896,77388.84323
metab_283,102784.7448,41910.43934,25503.40622,58300.64827,67167.72241,24622.51816,30202.10091,33547.87687,42017.48711,25964.45756,34834.68482,42731.7026
metab_284,224950.456,321661.747,209889.0436,289640.7261,235499.5262,302199.0096,131707.312,111624.0896,163797.419,121681.0426,159131.6884,167327.8272
metab_285,9896.377848,9338.574528,5770.179885,8750.068644,6932.006587,7658.005484,6593.230137,7633.847408,4187.116259,8114.971709,7226.018197,6260.961125
metab_286,114368.7456,97411.32197,83148.77228,103378.4887,115641.6787,71035.12542,127807.7028,138051.2046,122940.3849,168549.6667,114642.7942,130753.6042
metab_287,18257.4709,7931.551109,3276.796856,8380.111386,15778.02571,1825.581502,6523.359967,10999.88368,9506.713059,18452.81986,5444.179847,7093.698079
metab_288,137204.1399,166189.5231,146429.3448,163656.6313,155702.4436,152712.5685,101022.9896,99886.01247,100833.295,112820.2493,103737.6906,124632.9395
metab_289,144731.3681,137783.7471,116725.7257,135439.2342,125567.5419,100698.5217,105930.4902,107459.7633,103450.755,124137.2193,101402.548,125036.7818
metab_290,279568.9467,332122.6736,300706.1139,333105.3407,332426.4125,304617.6579,213131.3353,211283.7309,205354.1641,223084.0686,212729.2983,244702.3099
metab_291,8409.008703,3598.489573,3983.741717,5049.020568,3912.434069,0,5767.93103,5374.852564,3683.48875,6127.470457,2379.65771,8374.720245
metab_292,103022.468,91165.64514,77615.07075,83457.53828,104921.0565,77073.99775,75854.02935,91487.18275,87720.8415,112582.4708,82509.84105,96263.95656
metab_293,160008.1451,188783.9004,175887.3358,183947.4178,184686.448,185980.2757,115299.7501,116472.2465,116048.0947,130140.6958,103716.8635,147580.7776
metab_294,94507.83736,69929.17714,68829.69378,75485.04844,94179.3365,65668.24094,69379.19262,69708.64846,76238.45944,102942.0402,60336.07025,76455.76208
metab_295,196897.8847,257707.1816,204199.9065,226170.1962,206986.7319,234484.1457,121007.1184,120209.3892,128999.3661,139398.3303,128382.7013,157019.7171
metab_296,37599.73352,30004.83771,12138.12936,24956.08889,44534.25448,14174.77606,20979.66977,24671.25616,27509.51185,38254.54688,27546.49213,29768.06446
metab_297,216789.8459,217958.5752,216902.8099,229486.3721,240225.7493,221453.8302,141597.1969,148956.9867,145019.2191,140385.6525,155309.8773,166466.0702
metab_298,199737.0343,206036.987,168898.2559,193976.7177,191960.9542,157014.1011,136526.2416,152215.3319,138811.8116,173612.4421,138485.8716,164083.3069
metab_299,57381.77367,56022.38224,25653.73696,42716.59508,78230.55553,25740.5733,36099.63368,52560.32065,30583.4872,68829.17185,44842.7231,46864.96945
metab_300,121168.2886,82856.37327,84665.0203,79295.20439,113011.1912,61056.38936,75107.54567,105239.5317,81435.85464,124731.5624,80327.74322,93981.81606
metab_301,9264.459057,14101.02504,14432.83908,13643.45448,40544.63567,8554.666467,8796.404013,22813.50555,6056.538553,18841.96773,8657.52937,4476.485962
